"Name","test_f1","entity_name","Created","Runtime","overall_eer_weight","seed","entity_removal_rate","self_training_begin_step","self_training_loss_weight","prior_loss_weight","entity_ratio","State","Notes","User","Tags","Sweep","adam_beta1","adam_beta2","adam_epsilon","cache_dir","confidence_test","config_name","data_cahce_index","data_dir","dataset","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","eval_all_checkpoints","evaluate_during_training","evaluation_method","false_positive_rate","fp16","fp16_opt_level","gradient_accumulation_steps","label_index","label_map.0","label_map.1","label_map.2","label_map.3","label_map.4","label_map.5","labels","learning_rate","load_big_file","load_weak","local_rank","logging_steps","max_grad_norm","max_seq_length","model_name_or_path","model_type","mt","mt_alpha1","mt_alpha2","mt_avg","mt_beta","mt_class","mt_lambda","mt_loss_type","mt_rampup","mt_updatefreq","n_gpu","no_cuda","not_record_to_csv","num_train_epochs","number_of_annotations","number_of_removal_annotations","number_of_removal_surfaceforms","output_dir","overwrite_output_dir","per_gpu_eval_batch_size","per_gpu_train_batch_size","project_name","remove_labels_from_weak","rep_train_against_weak","save_steps","self_training_ensemble_label","self_training_hp_label","self_training_hp_label_category","self_training_label_mode","self_training_period","self_training_reinit","server_ip","server_port","shuffle_data","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","update_every_period","update_scheme","vat","vat_beta","vat_eps","vat_lambda","vat_loss_type","visible_device","vocab_dir","warmup_steps","weight_decay","whether_category_oriented","whether_self_training","write_examples_to_file","best_dev_f1","best_dev_precision","best_dev_recall","dev_eval_loss","dev_f1","dev_precision","dev_recall","epoch","lr","student_loss","test_eval_loss","test_precision","test_recall","train_loss","training/_tags/B-Chemical_f1","training/_tags/B-Chemical_precision","training/_tags/B-Chemical_recall","training/_tags/B-Disease_f1","training/_tags/B-Disease_precision","training/_tags/B-Disease_recall","training/_tags/B-Gene_f1","training/_tags/B-Gene_precision","training/_tags/B-Gene_recall","training/_tags/I-Chemical_f1","training/_tags/I-Chemical_precision","training/_tags/I-Chemical_recall","training/_tags/I-Disease_f1","training/_tags/I-Disease_precision","training/_tags/I-Disease_recall","training/_tags/I-Gene_f1","training/_tags/I-Gene_precision","training/_tags/I-Gene_recall","training/_tags/L-Chemical_f1","training/_tags/L-Chemical_precision","training/_tags/L-Chemical_recall","training/_tags/L-Disease_f1","training/_tags/L-Disease_precision","training/_tags/L-Disease_recall","training/_tags/L-Gene_f1","training/_tags/L-Gene_precision","training/_tags/L-Gene_recall","training/_tags/O_f1","training/_tags/O_precision","training/_tags/O_recall","training/_tags/U-Chemical_f1","training/_tags/U-Chemical_precision","training/_tags/U-Chemical_recall","training/_tags/U-Disease_f1","training/_tags/U-Disease_precision","training/_tags/U-Disease_recall","training/_tags/U-Gene_f1","training/_tags/U-Gene_precision","training/_tags/U-Gene_recall","training/_tags/__f1","training/_tags/__precision","training/_tags/__recall","training/f1-measure-Disease","training/f1-measure-overall","training/loss/marginal_nll","training/loss/prior_er_margin","training/loss/self_training_loss","training/precision-Disease","training/precision-overall","training/pred_entity_ratio","training/recall-Disease","training/recall-overall","training/self_training_entity_ratio","validation_loss","training/f1-measure-Chemical","training/f1-measure-Gene","training/precision-Chemical","training/precision-Gene","training/recall-Chemical","training/recall-Gene","entity_removal_method","entity_ratio_margin","training/_tags/B-Species_f1","training/_tags/B-Species_precision","training/_tags/B-Species_recall","training/_tags/I-Species_f1","training/_tags/I-Species_precision","training/_tags/I-Species_recall","training/_tags/L-Species_f1","training/_tags/L-Species_precision","training/_tags/L-Species_recall","training/_tags/U-Species_f1","training/_tags/U-Species_precision","training/_tags/U-Species_recall","training/f1-measure-Species","training/precision-Species","training/recall-Species","training/_tags/B-CellLine_f1","training/_tags/B-CellLine_precision","training/_tags/B-CellLine_recall","training/_tags/I-CellLine_f1","training/_tags/I-CellLine_precision","training/_tags/I-CellLine_recall","training/_tags/L-CellLine_f1","training/_tags/L-CellLine_precision","training/_tags/L-CellLine_recall","training/_tags/U-CellLine_f1","training/_tags/U-CellLine_precision","training/_tags/U-CellLine_recall","training/f1-measure-CellLine","training/precision-CellLine","training/recall-CellLine"
"proud-glitter-434","0.8100267379679144","Disease","2023-03-17T00:52:28.000Z","4680","7","10","0.5","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.5/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8083933870284018","0.8005877413937867","0.8163527397260274","3.722722820359399","0.8010910616869493","0.7855967078189301","0.817208904109589","16","0.0000339622641509434","0.24823396374504","4.280086679147346","0.8119807022246046","0.8080821552413977","0.155835717903988","","","","0.84222412109375","0.7658697962760925","0.9354888796806335","","","","","","","0.8616558313369751","0.7873646020889282","0.9514270424842834","","","","","","","0.8706562519073486","0.796779453754425","0.9596325755119324","","","","0.8953397870063782","0.8145158290863037","0.993971049785614","","","","0.8160355687141418","0.7721074223518372","0.865263819694519","","","","0","0","0","0.7839622641508935","0.7839622641508935","1.192583191568387","0.2940884032573439","0.010284496078250605","0.7696820006174745","0.7696820006174745","0.07460913792645411","0.7987824415251522","0.7987824415251522","0.06898440534965111","3.722722820359399","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"soft-dew-436","0.8084283523371342","Disease","2023-03-17T02:10:34.000Z","4374","7","20","0.5","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","14227","7047","734","output/Disease/remove_surfaceforms_randomly/0.5/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8143939393939394","0.8009105960264901","0.8283390410958904","3.4271279867073505","0.8076109936575053","0.797827903091061","0.8176369863013698","15","0.00003490566037735849","0.2526987496630352","3.21328166525065","0.8083744499266569","0.8084822619365164","0.32792475305250296","","","","0.8278777003288269","0.7421132326126099","0.936055600643158","","","","","","","0.835983395576477","0.743684709072113","0.9544387459754944","","","","","","","0.8570670485496521","0.7731658220291138","0.961394190788269","","","","0.8868210315704346","0.8016549348831177","0.9922336935997008","","","","0.8183513879776001","0.766848623752594","0.8772702813148499","","","","0","0","0","0.7713761741186048","0.7713761741186048","1.282996883912405","0.3354229621722507","0.012161136453156042","0.7377314814814815","0.7377314814814815","0.07633165172896925","0.8082362809933478","0.8082362809933478","0.06874745527623023","3.4271279867073505","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"skilled-capybara-431","0.8042405654087212","Disease","2023-03-16T23:49:44.000Z","3758","7","0","0.5","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.5/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8020412502657878","0.7967891846218842","0.8073630136986302","3.715206477160604","0.8004237288135594","0.7923657718120806","0.8086472602739726","13","0.00003679245283018868","0.26486936291410984","3.107624742016525","0.8041333333333334","0.8043478260869565","0.22276235784388015","","","","0.8127228021621704","0.718630313873291","0.9351672530174256","","","","","","","0.8287018537521362","0.7337149381637573","0.9519402384757996","","","","","","","0.8458946347236633","0.7545957565307617","0.962327003479004","","","","0.8655603528022766","0.7678939700126648","0.9916908144950868","","","","0.7785566449165344","0.7131270170211792","0.8572056293487549","","","","0","0","0","0.7539565369745421","0.7539565369745421","1.300363290612609","0.3536534405826583","0.013388009209422036","0.7193642093724308","0.7193642093724308","0.07683510293837358","0.792043836145509","0.792043836145509","0.06775773805592031","3.715206477160604","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"worthy-yogurt-439","0.7983282473132546","Disease","2023-03-17T04:25:33.000Z","3362","7","40","0.5","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.5/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8003359227377703","0.7853316852080758","0.8159246575342466","3.595916331962502","0.7927010396774878","0.785864535128313","0.7996575342465754","12","0.000037735849056603776","0.28408260644062694","3.5619950618681573","0.7942185850052799","0.802480661509736","0.2783871590705247","","","","0.8061700463294983","0.7062296867370605","0.9390585422515868","","","","","","","0.8312082290649414","0.7347726821899414","0.9567813873291016","","","","","","","0.843218982219696","0.749606728553772","0.9635486006736756","","","","0.8515543937683105","0.7459056377410889","0.9920692443847656","","","","0.7747510075569153","0.7014173865318298","0.86520916223526","","","","0","0","0","0.7653459221878062","0.7653459221878062","1.247255027331765","0.38538603211778527","0.012489881259255176","0.7295512382844019","0.7295512382844019","0.07880687176668383","0.8048342919748014","0.8048342919748014","0.06998062814505437","3.595916331962502","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"denim-firebrand-438","0.7870933262074955","Disease","2023-03-17T03:23:33.000Z","3714","7","30","0.5","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.5/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.7965276307431718","0.7880184331797235","0.805222602739726","4.524837446668367","0.7907073221323376","0.7670020120724346","0.8159246575342466","13","0.00003679245283018868","0.30738160338620557","4.189613961224666","0.7885155936286976","0.7856761803147506","0.2169326696629656","","","","0.8230094909667969","0.7315835952758789","0.9405499696731568","","","","","","","0.8432052731513977","0.7532873153686523","0.9574996829032898","","","","","","","0.8529832363128662","0.7654653787612915","0.9630968570709229","","","","0.864753782749176","0.7662351131439209","0.9923445582389832","","","","0.7835181951522827","0.7220852971076965","0.8563762903213501","","","","0","0","0","0.7692102732822338","0.7692102732822338","1.2374864573800677","0.3620231920555578","0.012455665039207302","0.7395086203056088","0.7395086203056088","0.0791656945627419","0.801397639220798","0.801397639220798","0.07212503007856572","4.524837446668367","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"confused-bird-501","0.8368617683686177","Disease","2023-03-21T18:47:45.000Z","4016","7","10","0.6","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.6/begin500_period100_epoch50.0_LR5e-05_seed10","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8373745819397993","0.818218954248366","0.8574486301369864","2.6814539773788173","0.8289878874974338","0.7964497041420119","0.8642979452054794","14","0.000035849056603773584","0.2093490456781285","2.872650321411455","0.8227864415517464","0.85142704721259","0.17445287591480918","","","","0.8166719079017639","0.7283613085746765","0.9293516278266908","","","","","","","0.8292189836502075","0.7469958662986755","0.9317817091941832","","","","","","","0.8450506925582886","0.7595474123954773","0.952246367931366","","","","0.8780198693275452","0.7854942083358765","0.99525386095047","","","","0.8370707631111145","0.7559323906898499","0.9377216100692748","","","","0","0","0","0.8138055749308448","0.8138055749308448","0.8598757977998042","0.2524568097285733","0.013248559098701936","0.7808481315129342","0.7808481315129342","0.07114929794669618","0.8496677023994476","0.8496677023994476","0.06494469839978863","2.6814539773788173","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"floral-capybara-504","0.8326808940522793","Disease","2023-03-21T21:25:36.000Z","3023","7","40","0.6","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.6/begin500_period100_epoch50.0_LR5e-05_seed40","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8323535374011758","0.790527531767424","0.8788527397260274","2.8063103607662256","0.8303901437371662","0.797947908445146","0.865582191780822","11","0.00003867924528301887","0.27293527616953156","2.735414623748657","0.7906474820143885","0.8794345158708989","0.16416509517605152","","","","0.7702836394309998","0.6538423895835876","0.9371848106384276","","","","","","","0.7904719710350037","0.6799846887588501","0.943830132484436","","","","","","","0.8087764978408813","0.6987581849098206","0.9599133133888244","","","","0.8344659805297852","0.7197009325027466","0.9927761554718018","","","","0.7975672483444214","0.6976263523101807","0.9309309124946594","","","","0","0","0","0.7862129144851161","0.7862129144851161","1.0032449938887709","0.3526343529048617","0.01476163939920618","0.7272580514972959","0.7272580514972959","0.07640901914330687","0.855569271674105","0.855569271674105","0.06762673064149671","2.8063103607662256","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"usual-bush-503","0.8319165378670789","Disease","2023-03-21T20:35:04.000Z","3025","7","30","0.6","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.6/begin500_period100_epoch50.0_LR5e-05_seed30","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8335039934466516","0.7989791912053397","0.8711472602739726","3.095742968196151","0.8249748237663646","0.7790034233548878","0.8767123287671232","11","0.00003867924528301887","0.270960348415141","2.9262225965833695","0.8043586550435865","0.8614297145905575","0.15103801471437212","","","","0.7850916385650635","0.677000105381012","0.9342575669288636","","","","","","","0.7929045557975769","0.687021017074585","0.9373722076416016","","","","","","","0.8177836537361145","0.7134300470352173","0.9578952193260192","","","","0.8343748450279236","0.7189375162124634","0.993973970413208","","","","0.8017043471336365","0.7035953998565674","0.9316072463989258","","","","0","0","0","0.8001039732639681","0.8001039732639681","0.8353647706189369","0.31541393237514076","0.016234083492868447","0.753764132990037","0.753764132990037","0.07476448169027587","0.8525147975817428","0.8525147975817428","0.06663155722537095","3.095742968196151","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"atomic-water-500","0.8311490011451839","Disease","2023-03-21T17:51:43.000Z","3355","7","0","0.6","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.6/begin500_period100_epoch50.0_LR5e-05_seed0","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8204296716659911","0.7790608160123171","0.8664383561643836","3.713605177627479","0.8112562814070352","0.7646835922697992","0.8638698630136986","12","0.000037735849056603776","0.2597574684341646","2.967775193532116","0.794647201946472","0.8711656441717791","0.4291451602517882","","","","0.7941458821296692","0.6887382864952087","0.9376474618911744","","","","","","","0.8066582083702087","0.7025306820869446","0.9470239281654358","","","","","","","0.824287474155426","0.7220149636268616","0.9603147506713868","","","","0.8512797951698303","0.744809627532959","0.993266761302948","","","","0.8197845220565796","0.7302452325820923","0.9343502521514891","","","","0","0","0","0.7949285800404354","0.7949285800404354","0.9632724533580638","0.31529350925311544","0.015666971544971754","0.7406496470337831","0.7406496470337831","0.07603054395742974","0.8577923856477677","0.8577923856477677","0.06868799657412852","3.713605177627479","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"helpful-darkness-502","0.8278619800064495","Disease","2023-03-21T19:54:49.000Z","2407","7","20","0.6","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","14227","8536","3117","output/Disease/remove_annotations_randomly/0.6/begin500_period100_epoch50.0_LR5e-05_seed20","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8262564102564103","0.7932256794013391","0.8621575342465754","3.331345945499571","0.8236485118445029","0.7814060699193238","0.8707191780821918","9","0.000040566037735849064","0.29060869696632435","2.1000469991724717","0.8015486449356812","0.8559615897572687","0.32629764282955565","","","","0.7466639280319214","0.6222414374351501","0.9332815408706664","","","","","","","0.751983106136322","0.624334990978241","0.9452422261238098","","","","","","","0.7820611596107483","0.6616719365119934","0.9560030102729796","","","","0.782893180847168","0.6463274359703064","0.9926312565803528","","","","0.7689874172210693","0.6544011831283569","0.9322198629379272","","","","0","0","0","0.7809753792849523","0.7809753792849523","0.8079348919782535","0.3527836941625094","0.017191715247346785","0.7190055483596575","0.7190055483596575","0.0773393442400106","0.8546348637345467","0.8546348637345467","0.06811368216822047","3.331345945499571","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"royal-haze-456","0.7828770799785293","Disease","2023-03-17T16:45:45.000Z","2398","7","10","0.6","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.6/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.7712334613743065","0.768936170212766","0.7735445205479452","3.926897082815021","0.75793991416309","0.7598967297762479","0.7559931506849316","9","0.000040566037735849064","0.33287923865172103","3.429640986775455","0.7877396705374021","0.7780741531074953","0.3064352879139135","","","","0.7636814117431641","0.6469439268112183","0.9318239688873292","","","","","","","0.7941399812698364","0.6808896660804749","0.9525795578956604","","","","","","","0.7936844229698181","0.6771727204322815","0.9586209654808044","","","","0.7822932004928589","0.6455689072608948","0.9924920201301576","","","","0.6904606819152832","0.5931897163391113","0.8258897066116333","","","","0","0","0","0.7488650045841165","0.7488650045841165","1.0178544645540617","0.36271548216518895","0.019499251212110977","0.7210440109761546","0.7210440109761546","0.07913016595967012","0.7789190679718737","0.7789190679718737","0.06946953250942584","3.926897082815021","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"swept-night-459","0.7799146701673777","Disease","2023-03-17T19:30:31.000Z","3050","7","40","0.6","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.6/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.7879422231526062","0.7709954936501434","0.8056506849315068","3.4657512478168324","0.7830148619957538","0.776748104465038","0.7893835616438356","11","0.00003867924528301887","0.34057020035649654","4.2134734338906075","0.7678686829520486","0.7923446252333955","0.25935798727839715","","","","0.7823184728622437","0.6716781854629517","0.9365965723991394","","","","","","","0.8077035546302795","0.700258195400238","0.9540970921516418","","","","","","","0.8204250335693359","0.7154081463813782","0.9615780115127563","","","","0.8327916860580444","0.7177950739860535","0.9916644096374512","","","","0.7464902400970459","0.6665551662445068","0.8482096791267395","","","","0","0","0","0.7539675369650478","0.7539675369650478","1.242350176038442","0.3905062761920919","0.017150347713961962","0.7190201315298239","0.7190201315298239","0.08058982059117588","0.7924856772069763","0.7924856772069763","0.07217135807453989","3.4657512478168324","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dulcet-waterfall-458","0.7776234874032929","Disease","2023-03-17T18:23:08.000Z","4036","7","30","0.6","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.6/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.7816236626809314","0.7663512957630605","0.7975171232876712","4.547365447178704","0.776","0.7634631317315659","0.7889554794520548","14","0.000035849056603773584","0.2725279917943533","4.111272977436991","0.7711475409836066","0.7842091224326487","0.6541890725157442","","","","0.8178297877311707","0.7266437411308289","0.9351854920387268","","","","","","","0.8381698727607727","0.7474403977394104","0.953969180583954","","","","","","","0.8475620150566101","0.7584717273712158","0.9603670835494996","","","","0.8768098950386047","0.7850246429443359","0.9928998947143556","","","","0.7532458901405334","0.7042735815048218","0.809537947177887","","","","0","0","0","0.7569265591698735","0.7569265591698735","1.286339708171944","0.32604910866629544","0.013947639879104017","0.7423420432974077","0.7423420432974077","0.07594504458275055","0.7720956326601071","0.7720956326601071","0.06871592042756988","4.547365447178704","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
