entity_name,entity_removal_method,entity_removal_rate,number_of_annotations,number_of_surfaceforms,number_of_entity_annotations_after_removal,number_of_surfaceforms_after_removal,test_precision,test_recall,test_f1,seed,Model,erosion_rate,misguidance_rate
Chemical,remove_surfaceforms_randomly,0.9,114579.0,29908.0,12488.0,11450.0,0.774493652485706,0.1412088979981271,0.2388666387709964,42,BiLSTM-Partial-CRF,0.7283461455249586,0.34512552969709565
Gene,remove_annotations_randomly,0.9,82803.0,28109.0,8280.0,4151.0,0.7391304347826086,0.0004010758269239,0.0008017166167558,42,BiLSTM-Partial-CRF,0.9989671670501241,-82.85187652843754
Chemical,remove_surfaceforms_randomly,0.9,114579.0,29908.0,12489.0,11526.0,0.7435456110154905,0.1450253547007791,0.2427109823171092,42,BiLSTM-Partial-CRF,0.7239741212540054,0.3554982059533919
Gene,remove_surfaceforms_randomly,0.9,82803.0,28109.0,9025.0,10380.0,0.5236942234520927,0.035719341291936,0.0668772224308147,42,BiLSTM-Partial-CRF,0.9138436231966389,-0.24581936779241242
Chemical,remove_surfaceforms_randomly,0.9,114579.0,29908.0,12485.0,11524.0,0.7424853372434017,0.1431524639115147,0.2400272556251758,42,BiLSTM-Partial-CRF,0.7270262205508026,0.3482920798691822
Gene,remove_surfaceforms_randomly,0.9,82803.0,28109.0,9025.0,10390.0,0.6294416243654822,0.0380314254706742,0.0717289251785436,42,BiLSTM-Partial-CRF,0.907593286910564,-0.1615528709106165
Gene,remove_annotations_randomly,0.9,82803.0,28109.0,8280.0,4094.0,0.4299065420560747,0.0010852640022648,0.0021650624808792,42,BiLSTM-Partial-CRF,0.9972108001480112,-30.050116729982207
Gene,remove_annotations_randomly,0.9,82803.0,28109.0,8280.0,4094.0,0.4590163934426229,0.001321190959279,0.0026347981556412,42,BiLSTM-Partial-CRF,0.9966056505571376,-24.514456435712873
Chemical,remove_surfaceforms_randomly,0.9,114579.0,29908.0,12488.0,11455.0,0.7824892892453037,0.1258547272823648,0.2168340943683409,42,BiLSTM-Partial-CRF,0.7534029121026135,0.2785836379012227
Gene,remove_annotations_randomly,0.9,82803.0,28109.0,8280.0,4096.0,0.6052631578947368,0.0021705280045297,0.0043255442192862,42,BiLSTM-Partial-CRF,0.9944275015604609,-14.541499370013964
Chemical,remove_annotations_randomly,0.1,114579.0,29908.0,103121.0,23642.0,0.8697000261496507,0.8604586698205606,0.8650546673974231,42,PubMedBERT,0.016206549649542268,-0.0040440964125123555
Gene,remove_annotations_randomly,0.1,82803.0,28109.0,74523.0,22689.0,0.7580985108820161,0.7846861587346755,0.7711632351056269,42,PubMedBERT,0.006528264097795525,0.0004625072839537694
Gene,remove_annotations_randomly,0.1,82803.0,28109.0,74523.0,22725.0,0.7492369728429167,0.7974911669156529,0.7726113625399159,42,PubMedBERT,0.004662675062351354,0.0023359688132330286
Species,remove_surfaceforms_randomly,0.1,5290.0,1567.0,4625.0,1564.0,0.7566523605150215,0.6138579387186629,0.6778162245290272,42,PubMedBERT,0.12262832253253515,-0.011051590945115791
CellLine,remove_surfaceforms_randomly,0.1,2500.0,1419.0,2245.0,1384.0,0.6932103939647947,0.6642570281124498,0.6784249384741592,42,PubMedBERT,0.04420591364530291,0.00724913149404516
Chemical,remove_surfaceforms_randomly,0.1,114579.0,29908.0,103122.0,29660.0,0.868371364293749,0.7989022970450723,0.8321895723649383,42,PubMedBERT,0.05358276002868324,0.005537070879379711
Chemical,remove_surfaceforms_randomly,0.1,114579.0,29908.0,103133.0,29638.0,0.8646691935904378,0.79675863470885,0.8293259983073017,42,PubMedBERT,0.056839392827361744,0.002103296644731992
Disease,remove_annotations_randomly,0.1,14227.0,4238.0,12804.0,3323.0,0.8246106714322186,0.8615630834889304,0.8426819723454213,42,PubMedBERT,0.010580086561881745,0.004282767038297328
Species,remove_annotations_randomly,0.1,5290.0,1567.0,4761.0,1271.0,0.7899441340782123,0.7385097493036211,0.7633615260032391,42,PubMedBERT,0.011897682076059778,0.0014888589132174125
Disease,remove_surfaceforms_randomly,0.1,14227.0,4238.0,12815.0,4169.0,0.8350733634311512,0.7894105094691918,0.8116001645413411,42,PubMedBERT,0.04707423334114548,0.006673706562328311
Chemical,remove_annotations_randomly,0.1,114579.0,29908.0,103121.0,23599.0,0.8740986199235592,0.8579454105298172,0.8659466920336485,42,PubMedBERT,0.015192084289439628,-0.0030098155750242356
Disease,remove_surfaceforms_randomly,0.1,14227.0,4238.0,12779.0,4158.0,0.8230400451212634,0.778474259802614,0.8001370801919122,42,PubMedBERT,0.06053340809147073,-0.0075570838485479325
Disease,remove_annotations_randomly,0.1,14227.0,4238.0,12804.0,3339.0,0.8430048242591316,0.8156841824486529,0.8291195011184166,42,PubMedBERT,0.026504218734878366,-0.012004856523878562
CellLine,remove_surfaceforms_randomly,0.1,2500.0,1419.0,2235.0,1380.0,0.6823228010247652,0.6417670682730924,0.6614238410596027,42,PubMedBERT,0.06815778724081069,-0.01826832520484992
Gene,remove_annotations_randomly,0.1,82803.0,28109.0,74523.0,22757.0,0.7477675596428095,0.7982499822152664,0.7721845645666311,42,PubMedBERT,0.005212509006834893,0.0017845449619046277
CellLine,remove_surfaceforms_randomly,0.1,2500.0,1419.0,2251.0,1377.0,0.6901287553648069,0.6457831325301204,0.6672199170124481,42,PubMedBERT,0.0599920273967638,-0.009422725121910776
Species,remove_annotations_randomly,0.1,5290.0,1567.0,4761.0,1278.0,0.7763975155279503,0.7399025069637883,0.7577108218933857,42,PubMedBERT,0.019212006467127993,-0.005957637620347287
CellLine,remove_annotations_randomly,0.1,2500.0,1419.0,2250.0,1225.0,0.7045075125208681,0.6779116465863454,0.6909537453950062,42,PubMedBERT,0.02655479428793056,-0.0007486061368687567
Species,remove_annotations_randomly,0.1,5290.0,1567.0,4761.0,1256.0,0.7901466716810831,0.7315459610027855,0.7597179533538239,42,PubMedBERT,0.016613956682223565,-0.0032999549719085184
Species,remove_annotations_randomly,0.1,5290.0,1567.0,4761.0,1256.0,0.7634952766531714,0.7879526462395543,0.77553118574366,42,PubMedBERT,-0.00385483961679334,0.01715752712079352
Disease,remove_surfaceforms_randomly,0.1,14227.0,4238.0,12803.0,4157.0,0.8561064087061668,0.7554014403841024,0.8026073402295593,42,PubMedBERT,0.057632996604304695,-0.00445603072440457
Species,remove_surfaceforms_randomly,0.1,5290.0,1567.0,4577.0,1561.0,0.7658597662771286,0.6389275766016713,0.69665907365224,42,PubMedBERT,0.09823796192264161,0.0162947730146437
Species,remove_surfaceforms_randomly,0.1,5290.0,1567.0,4758.0,1560.0,0.7494033412887828,0.6559888579387186,0.6995915336056442,42,PubMedBERT,0.09444215825887993,0.020418145076082927
Chemical,remove_annotations_randomly,0.1,114579.0,29908.0,103121.0,23624.0,0.8581152112324716,0.8899894664867961,0.8737617475234951,42,PubMedBERT,0.006304321822163911,0.00596125392738479
Gene,remove_surfaceforms_randomly,0.1,82803.0,28109.0,74604.0,27770.0,0.7582679935665461,0.7154916886011714,0.736259043714847,42,PubMedBERT,0.05149452549705852,-0.0008243298728653399
Gene,remove_surfaceforms_randomly,0.1,82803.0,28109.0,74560.0,27735.0,0.7431305958629206,0.7420027981314173,0.7425662687771424,42,PubMedBERT,0.04336907352254076,0.0076764929651076935
Gene,remove_surfaceforms_randomly,0.1,82803.0,28109.0,74464.0,27888.0,0.7543196678517267,0.7194754689241422,0.7364856664320217,42,PubMedBERT,0.051202572699029114,-0.000516367967579101
Gene,remove_surfaceforms_randomly,0.1,82803.0,28109.0,74598.0,27820.0,0.7508819538670285,0.7217519148229826,0.7360288249945591,42,PubMedBERT,0.05179111094261624,-0.001137372635094065
Chemical,remove_surfaceforms_randomly,0.1,114579.0,29908.0,102998.0,29683.0,0.8621045392022009,0.7875926302367269,0.8231658441897074,42,PubMedBERT,0.0638450995213347,-0.005364454270223416
Chemical,remove_surfaceforms_randomly,0.1,114579.0,29908.0,103145.0,29719.0,0.8683538143326439,0.791344039325116,0.8280623048140233,42,PubMedBERT,0.058276542904452305,0.0005804214170313298
Chemical,remove_annotations_randomly,0.1,114579.0,29908.0,103121.0,23586.0,0.8648530536436141,0.8777188475966958,0.8712384551182691,42,PubMedBERT,0.009173965366252096,0.003082305685683395
CellLine,remove_annotations_randomly,0.1,2500.0,1419.0,2250.0,1217.0,0.7342781222320638,0.665863453815261,0.6983993260320135,42,PubMedBERT,0.016065141654679573,0.00992029654764379
CellLine,remove_annotations_randomly,0.1,2500.0,1419.0,2250.0,1220.0,0.7051495016611296,0.6819277108433734,0.6933442221314822,42,PubMedBERT,0.023186988361705414,0.0027017237074856352
Chemical,remove_annotations_randomly,0.1,114579.0,29908.0,103121.0,23605.0,0.86873468478503,0.8648014340361836,0.8667635972995249,42,PubMedBERT,0.014263049304235864,-0.002064501301764765
Disease,remove_surfaceforms_randomly,0.1,14227.0,4238.0,12750.0,4152.0,0.840512223515716,0.7703387570018672,0.8038970076548364,42,PubMedBERT,0.056118756743767345,-0.0028446125817652794
Chemical,remove_surfaceforms_randomly,0.1,114579.0,29908.0,103207.0,29711.0,0.8657195047696367,0.7882394249071387,0.8251646789123936,42,PubMedBERT,0.06157190155752511,-0.002929113263142834
CellLine,remove_annotations_randomly,0.1,2500.0,1419.0,2250.0,1206.0,0.7107364685004437,0.6433734939759036,0.6753794266441822,42,PubMedBERT,0.04849656104332186,-0.023825971491128802
Gene,remove_surfaceforms_randomly,0.1,82803.0,28109.0,74577.0,27840.0,0.751313397903543,0.7155391145573973,0.7329900162751719,42,PubMedBERT,0.055705937838002234,-0.005287858875995114
Disease,remove_annotations_randomly,0.1,14227.0,4238.0,12804.0,3356.0,0.833834488168388,0.8506268338223526,0.8421469597940187,42,PubMedBERT,0.01120826194674702,0.0036501919145769703
Disease,remove_annotations_randomly,0.1,14227.0,4238.0,12804.0,3319.0,0.8246439471007121,0.8648973059482529,0.844291107928655,42,PubMedBERT,0.008690748897469614,0.0061805058813944325
Disease,remove_annotations_randomly,0.1,14227.0,4238.0,12804.0,3335.0,0.8400483481063659,0.834222459322486,0.837125267665953,42,PubMedBERT,0.017104391629971082,-0.0023266459391083592
CellLine,remove_surfaceforms_randomly,0.1,2500.0,1419.0,2249.0,1377.0,0.6967418546365914,0.6698795180722892,0.6830466830466831,42,PubMedBERT,0.03769460210508221,0.013966448263552486
Species,remove_surfaceforms_randomly,0.1,5290.0,1567.0,4617.0,1563.0,0.7571487774554496,0.6361420612813371,0.6913907284768213,42,PubMedBERT,0.10505735732328508,0.008799013420007709
Gene,remove_annotations_randomly,0.1,82803.0,28109.0,74523.0,22769.0,0.7478272586404365,0.789642171160276,0.7681660899653978,42,PubMedBERT,0.010389416769066743,-0.003437377100301733
Species,remove_surfaceforms_randomly,0.1,5290.0,1567.0,4401.0,1549.0,0.729911653344552,0.604108635097493,0.6610783006286911,42,PubMedBERT,0.1442940481943318,-0.03665053220889542
Gene,remove_annotations_randomly,0.1,82803.0,28109.0,74523.0,22777.0,0.757932222860425,0.7822674349671576,0.769907580283794,42,PubMedBERT,0.008145895124214222,-0.001167654704929383
Species,remove_annotations_randomly,0.1,5290.0,1567.0,4761.0,1262.0,0.7643698679043199,0.7454735376044568,0.7548034549621012,42,PubMedBERT,0.022975329487740115,-0.00983240521800923
CellLine,remove_annotations_randomly,0.1,2500.0,1419.0,2250.0,1218.0,0.6981585268214572,0.7004016064257028,0.6992782678428228,42,PubMedBERT,0.014826850817507772,0.011164754565883712
Disease,remove_surfaceforms_randomly,0.1,14227.0,4238.0,12801.0,4169.0,0.844527542068172,0.7831421712456655,0.812677323368625,42,PubMedBERT,0.045809506636853944,0.00799030560426347
CellLine,remove_surfaceforms_randomly,0.1,2500.0,1419.0,2213.0,1375.0,0.6982097186700768,0.6578313253012048,0.6774193548387097,42,PubMedBERT,0.04562262290463426,0.005775459358288862
Chemical,remove_surfaceforms_randomly,0.2,114579.0,29908.0,91850.0,29336.0,0.8634110231274815,0.7112893389758468,0.7800024318080493,42,PubMedBERT,0.11293319070938254,0.003330443551052165
CellLine,remove_annotations_randomly,0.2,2500.0,1419.0,2000.0,1055.0,0.6551724137931034,0.6867469879518072,0.6705882352941177,42,PubMedBERT,0.05524659645517577,0.003965133357859467
Disease,remove_surfaceforms_randomly,0.2,14227.0,4238.0,11405.0,4091.0,0.8299512348592103,0.7036543078154175,0.7616023096355107,42,PubMedBERT,0.10577831732117002,0.011379315420191721
Gene,remove_surfaceforms_randomly,0.2,82803.0,28109.0,66403.0,27318.0,0.7289180641560582,0.6503758507030898,0.6874107120479209,42,PubMedBERT,0.11442469987242344,-0.006934585779569675
Disease,remove_annotations_randomly,0.2,14227.0,4238.0,11382.0,2707.0,0.8221450617283951,0.8526273672979461,0.8371088123608748,42,PubMedBERT,0.017123712331090113,0.005273357653181785
Disease,remove_annotations_randomly,0.2,14227.0,4238.0,11382.0,2726.0,0.8338679497460572,0.8320885569485196,0.8329773030707609,42,PubMedBERT,0.021974649812066167,0.0003395829286734473
Chemical,remove_surfaceforms_randomly,0.2,114579.0,29908.0,91686.0,29323.0,0.8626165468115514,0.7026962097832314,0.7744872395462045,42,PubMedBERT,0.11920540705491177,-0.0037669286775262006
Disease,remove_annotations_randomly,0.2,14227.0,4238.0,11382.0,2736.0,0.8331108144192256,0.8322219258468925,0.8326661329063252,42,PubMedBERT,0.02234000467578017,-3.3993567435773476e-05
Chemical,remove_annotations_randomly,0.2,114579.0,29908.0,91663.0,19569.0,0.8684017191345553,0.8737456803355941,0.8710655035510644,42,PubMedBERT,0.009370656541337936,0.007505453278429593
Disease,remove_annotations_randomly,0.2,14227.0,4238.0,11382.0,2733.0,0.8368604339673185,0.8332888770338757,0.835070836674686,42,PubMedBERT,0.019516564905597743,0.0028457447819436863
Gene,remove_annotations_randomly,0.2,82803.0,28109.0,66242.0,18981.0,0.7720455908818237,0.73244646795191,0.7517248932208959,42,PubMedBERT,0.03157022976235313,-0.0040669076095243345
Species,remove_surfaceforms_randomly,0.2,5290.0,1567.0,4140.0,1548.0,0.7169260700389105,0.5132311977715878,0.5982142857142857,42,PubMedBERT,0.22566581862681961,-0.055630063395911346
Gene,remove_annotations_randomly,0.2,82803.0,28109.0,66242.0,18906.0,0.7754686226568868,0.7220127575822247,0.7477865782525942,42,PubMedBERT,0.03664386972594964,-0.009354956160295753
Gene,remove_annotations_randomly,0.2,82803.0,28109.0,66242.0,18925.0,0.7632034119180192,0.7638187379953049,0.7635109509813217,42,PubMedBERT,0.01638652451077937,0.011432530287480397
Gene,remove_surfaceforms_randomly,0.2,82803.0,28109.0,66385.0,27264.0,0.7303993521283596,0.6843802613170188,0.706641366223909,42,PubMedBERT,0.08965029347306099,0.02046829738370243
Species,remove_surfaceforms_randomly,0.2,5290.0,1567.0,4241.0,1525.0,0.7547083141938448,0.572075208913649,0.650821944939592,42,PubMedBERT,0.1575699711805372,0.029699306756588918
Disease,remove_surfaceforms_randomly,0.2,14227.0,4238.0,11362.0,4083.0,0.8159848365187174,0.6889837289943985,0.7471256056113963,42,PubMedBERT,0.122775879524313,-0.007776725994112765
Gene,remove_surfaceforms_randomly,0.2,82803.0,28109.0,66380.0,27254.0,0.7170724253845371,0.6677100377036352,0.6915114380088165,42,PubMedBERT,0.10914182958845278,-0.0009633717549401856
Species,remove_surfaceforms_randomly,0.2,5290.0,1567.0,4224.0,1544.0,0.7523638000900496,0.5818245125348189,0.6561947771451011,42,PubMedBERT,0.15061532678828443,0.037643994820653205
Disease,remove_surfaceforms_randomly,0.2,14227.0,4238.0,11409.0,4100.0,0.8287638287638288,0.6893838356895172,0.7526756461594467,42,PubMedBERT,0.1162593990265207,-0.0003456343662803465
Species,remove_surfaceforms_randomly,0.2,5290.0,1567.0,4229.0,1553.0,0.7363272565584704,0.5766016713091922,0.6467486818980668,42,PubMedBERT,0.16284244105980633,0.02358829321519974
CellLine,remove_surfaceforms_randomly,0.2,2500.0,1419.0,2005.0,1340.0,0.671971706454465,0.6104417670682731,0.6397306397306397,42,PubMedBERT,0.09872009762839451,-0.005237509430304135
Species,remove_annotations_randomly,0.2,5290.0,1567.0,4232.0,1062.0,0.7933976261127597,0.7447771587743732,0.7683189655172413,42,PubMedBERT,0.005480725879170569,0.013398447735016486
CellLine,remove_surfaceforms_randomly,0.2,2500.0,1419.0,1990.0,1354.0,0.6921587608906099,0.5742971887550201,0.6277436347673399,42,PubMedBERT,0.11560790320168977,-0.024432904409183116
Disease,remove_annotations_randomly,0.2,14227.0,4238.0,11382.0,2733.0,0.8488519509790111,0.803680981595092,0.825649105980681,42,PubMedBERT,0.030578920899465498,-0.008533082839854121
Disease,remove_surfaceforms_randomly,0.2,14227.0,4238.0,11388.0,4057.0,0.8299504554898514,0.6925846892504668,0.7550708833151581,42,PubMedBERT,0.11344707430967445,0.002827663776892462
CellLine,remove_annotations_randomly,0.2,2500.0,1419.0,2000.0,1051.0,0.6955017301038062,0.6457831325301204,0.6697209496043315,42,PubMedBERT,0.056468465650229394,0.002675272577967162
Gene,remove_surfaceforms_randomly,0.2,82803.0,28109.0,66334.0,27379.0,0.7081012658227848,0.663251997818406,0.6849432479092946,42,PubMedBERT,0.11760347677656585,-0.01056200306988896
Species,remove_annotations_randomly,0.2,5290.0,1567.0,4232.0,1052.0,0.7852099591230026,0.7357242339832869,0.7596620528491821,42,PubMedBERT,0.01668631481965662,0.0021553911099078263
CellLine,remove_annotations_randomly,0.2,2500.0,1419.0,2000.0,1057.0,0.7336585365853658,0.6040160642570281,0.6625550660792952,42,PubMedBERT,0.06656406902256497,-0.008111321924488232
Chemical,remove_annotations_randomly,0.2,114579.0,29908.0,91663.0,19583.0,0.8682328334796168,0.8591835603274629,0.8636844940647582,42,PubMedBERT,0.017764795158552713,-0.0009763612207314533
Species,remove_annotations_randomly,0.2,5290.0,1567.0,4232.0,1041.0,0.7974980453479281,0.7103064066852368,0.7513812154696135,42,PubMedBERT,0.02740510837995489,-0.008841675047959529
Chemical,remove_surfaceforms_randomly,0.2,114579.0,29908.0,91805.0,29335.0,0.8680517587023875,0.7041561177535897,0.7775612443755164,42,PubMedBERT,0.1157094594213116,0.00020135601847416312
Gene,remove_annotations_randomly,0.2,82803.0,28109.0,66242.0,18906.0,0.7725475475475475,0.7320433473239905,0.7517502526451643,42,PubMedBERT,0.03153755980338399,-0.004033036575075943
Chemical,remove_annotations_randomly,0.2,114579.0,29908.0,91663.0,19601.0,0.8672526397018689,0.8515144235211501,0.8593114766327253,42,PubMedBERT,0.022738059935963412,-0.006070308172102133
Gene,remove_surfaceforms_randomly,0.2,82803.0,28109.0,66405.0,27321.0,0.7145648312611013,0.667781176637974,0.6903813387921207,42,PubMedBERT,0.11059771023659952,-0.002601869001028232
Chemical,remove_surfaceforms_randomly,0.2,114579.0,29908.0,91874.0,29338.0,0.863899461723835,0.7088499990760077,0.7787319568792254,42,PubMedBERT,0.11437805305267444,0.0017044107773813183
Chemical,remove_annotations_randomly,0.2,114579.0,29908.0,91663.0,19594.0,0.858606784802634,0.8577975717480087,0.8582019875202219,42,PubMedBERT,0.023999839293099165,-0.007370962411502389
Disease,remove_surfaceforms_randomly,0.2,14227.0,4238.0,11393.0,4077.0,0.8106131341425459,0.6947185916244332,0.7482045389255961,42,PubMedBERT,0.12150906933805744,-0.006323481825731134
Species,remove_surfaceforms_randomly,0.2,5290.0,1567.0,4150.0,1542.0,0.7682012847965739,0.4996518105849582,0.6054852320675106,42,PubMedBERT,0.21625423748159478,-0.04295356997658503
Gene,remove_annotations_randomly,0.2,82803.0,28109.0,66242.0,19051.0,0.7501910208617936,0.7683004908586469,0.7591377694470479,42,PubMedBERT,0.022020392999952565,0.0057376680662533505
CellLine,remove_surfaceforms_randomly,0.2,2500.0,1419.0,2005.0,1351.0,0.6577060931899642,0.5895582329317269,0.6217704362558238,42,PubMedBERT,0.1240232008863092,-0.03427438406623016
Chemical,remove_annotations_randomly,0.2,114579.0,29908.0,91663.0,19593.0,0.8732328869047619,0.8675364514996396,0.8703753487897805,42,PubMedBERT,0.010155543045588562,0.006718465414032246
Species,remove_annotations_randomly,0.2,5290.0,1567.0,4232.0,1048.0,0.757607555089192,0.7541782729805014,0.7558890246030361,42,PubMedBERT,0.02157015796423966,-0.0028253610535251706
CellLine,remove_annotations_randomly,0.2,2500.0,1419.0,2000.0,1054.0,0.6640378548895899,0.6763052208835342,0.6701153999204138,42,PubMedBERT,0.05591274716452608,0.0032623282612346313
Chemical,remove_surfaceforms_randomly,0.2,114579.0,29908.0,91782.0,29356.0,0.8603485103991007,0.7071128933897585,0.7762405160871507,42,PubMedBERT,0.11721147298040362,-0.0014997434789241792
CellLine,remove_annotations_randomly,0.2,2500.0,1419.0,2000.0,1042.0,0.674055829228243,0.659437751004016,0.6666666666666666,42,PubMedBERT,0.06077147016011639,-0.0018938952694473876
CellLine,remove_surfaceforms_randomly,0.2,2500.0,1419.0,1992.0,1316.0,0.7145522388059702,0.6152610441767068,0.6611998273629693,42,PubMedBERT,0.06847338732324014,0.02740259695188881
CellLine,remove_surfaceforms_randomly,0.2,2500.0,1419.0,1997.0,1354.0,0.7084468664850136,0.6265060240963856,0.6649616368286445,42,PubMedBERT,0.06317358916226437,0.03290475815103224
Species,remove_annotations_randomly,0.2,5290.0,1567.0,4232.0,1055.0,0.7758177140757074,0.7350278551532033,0.7548721616306096,42,PubMedBERT,0.022886394931704305,-0.004176233465170151
Disease,remove_annotations_randomly,0.3,14227.0,4238.0,9959.0,2243.0,0.809141201264489,0.8192851427047213,0.8141815772034461,42,PubMedBERT,0.04404331399493092,-0.00578846846820908
Chemical,remove_annotations_randomly,0.3,114579.0,29908.0,80205.0,16158.0,0.8701102467961274,0.8619740173340972,0.8660230226513183,42,PubMedBERT,0.015105276409481427,0.010247391246036183
Disease,remove_surfaceforms_randomly,0.3,14227.0,4238.0,10000.0,3951.0,0.8145448079658606,0.6109629234462524,0.6982167352537724,42,PubMedBERT,0.18020135184207184,0.0037641933506161285
Gene,remove_surfaceforms_randomly,0.3,82803.0,28109.0,58206.0,26515.0,0.7423136888057374,0.5645111569562021,0.6413167926078582,42,PubMedBERT,0.17380642876719257,-0.004667228116327361
Disease,remove_annotations_randomly,0.3,14227.0,4238.0,9959.0,2253.0,0.8415800415800416,0.8098159509202454,0.8253925100251479,42,PubMedBERT,0.030880198435290163,0.007872700994663688
Gene,remove_annotations_randomly,0.3,82803.0,28109.0,57962.0,15719.0,0.7631328302439739,0.7409831400725617,0.7518948964123294,42,PubMedBERT,0.03135121858804671,0.008395604111391768
CellLine,remove_annotations_randomly,0.3,2500.0,1419.0,1750.0,879.0,0.6817359855334539,0.6056224899598394,0.641429179072735,42,PubMedBERT,0.09632712271466745,0.0055516252413223156
Species,remove_annotations_randomly,0.3,5290.0,1567.0,3703.0,889.0,0.7623906705539358,0.7284122562674095,0.745014245014245,42,PubMedBERT,0.03564657464567308,0.02785482297649874
Disease,remove_annotations_randomly,0.3,14227.0,4238.0,9959.0,2250.0,0.8363661814109743,0.7968791677780741,0.8161453353367026,42,PubMedBERT,0.04173760262814775,-0.0033684028257640894
Disease,remove_annotations_randomly,0.3,14227.0,4238.0,9959.0,2263.0,0.8240053050397877,0.8286209655908242,0.8263066897193776,42,PubMedBERT,0.029806830754937248,0.008970335374399433
Gene,remove_surfaceforms_randomly,0.3,82803.0,28109.0,58188.0,26484.0,0.7294949856733525,0.5795688980579071,0.6459464816650149,42,PubMedBERT,0.16784210757691842,0.002533518391502089
Disease,remove_surfaceforms_randomly,0.3,14227.0,4238.0,10000.0,3988.0,0.8185111392863612,0.6026940517471325,0.6942161456333052,42,PubMedBERT,0.18489857234266835,-0.0019768581254819627
CellLine,remove_surfaceforms_randomly,0.3,2500.0,1419.0,1757.0,1310.0,0.6529850746268657,0.5622489959839357,0.6042296072507554,42,PubMedBERT,0.1487354714442141,-0.01116268197063201
Disease,remove_surfaceforms_randomly,0.3,14227.0,4238.0,9980.0,3949.0,0.8286670188413453,0.6276340357428648,0.7142748728845717,42,PubMedBERT,0.16134697775308854,0.026161301667334776
CellLine,remove_annotations_randomly,0.3,2500.0,1419.0,1750.0,890.0,0.7005597014925373,0.6032128514056225,0.648252050064739,42,PubMedBERT,0.08671477007800685,0.01601822225171182
Disease,remove_surfaceforms_randomly,0.3,14227.0,4238.0,9994.0,3939.0,0.773803440640436,0.6058949053080822,0.6796319844416188,42,PubMedBERT,0.20202230345048314,-0.02347818876289678
CellLine,remove_surfaceforms_randomly,0.3,2500.0,1419.0,1757.0,1263.0,0.685370741482966,0.5493975903614458,0.6098974587605884,42,PubMedBERT,0.14075035968281718,-0.0017658237752549138
Species,remove_annotations_randomly,0.3,5290.0,1567.0,3703.0,873.0,0.7728178557194101,0.6751392757660167,0.7206838877532058,42,PubMedBERT,0.06714001725002088,-0.004964891559255747
CellLine,remove_annotations_randomly,0.3,2500.0,1419.0,1750.0,911.0,0.645136186770428,0.665863453815261,0.6553359683794466,42,PubMedBERT,0.07673464280166378,0.026654669620786713
Species,remove_annotations_randomly,0.3,5290.0,1567.0,3703.0,853.0,0.8126072041166381,0.6598189415041783,0.7282859338970024,42,PubMedBERT,0.05729985743088656,0.005525204600708566
Gene,remove_surfaceforms_randomly,0.3,82803.0,28109.0,58201.0,26523.0,0.7256322011072871,0.5749685803040003,0.6415738364247348,42,PubMedBERT,0.17347528517095998,-0.004264712483138705
Chemical,remove_annotations_randomly,0.3,114579.0,29908.0,80205.0,16164.0,0.8711668311180761,0.8321105834087927,0.8511909262759926,42,PubMedBERT,0.031973249982657284,-0.006999157827266415
Gene,remove_annotations_randomly,0.3,82803.0,28109.0,57962.0,15754.0,0.7655801173972774,0.7268027791610349,0.7456876627010195,42,PubMedBERT,0.039347854020856346,0.00014131677056611997
Disease,remove_annotations_randomly,0.3,14227.0,4238.0,9959.0,2294.0,0.8083168316831684,0.8166177647372632,0.8124460956677503,42,PubMedBERT,0.04608099849177896,-0.007936952318584024
Gene,remove_surfaceforms_randomly,0.3,82803.0,28109.0,58194.0,26460.0,0.7235611248725048,0.5887695335657205,0.6492429987187198,42,PubMedBERT,0.16359528100287035,0.007598132524593483
Chemical,remove_annotations_randomly,0.3,114579.0,29908.0,80205.0,16100.0,0.862146850816455,0.8605695489069171,0.8613574777807579,42,PubMedBERT,0.02041122140805891,0.004886393836699063
Disease,remove_surfaceforms_randomly,0.3,14227.0,4238.0,9985.0,3994.0,0.7916093535075653,0.614030408108829,0.6916028240949377,42,PubMedBERT,0.18796695692324855,-0.005762972948989029
CellLine,remove_annotations_randomly,0.3,2500.0,1419.0,1750.0,882.0,0.6447257383966245,0.6136546184738956,0.62880658436214,42,PubMedBERT,0.11411037432386273,-0.01441082284264923
Chemical,remove_annotations_randomly,0.3,114579.0,29908.0,80205.0,16141.0,0.8511740650963122,0.8500729953985179,0.8506231739339474,42,PubMedBERT,0.03261893291643723,-0.007671284037571582
Chemical,remove_surfaceforms_randomly,0.3,114579.0,29908.0,80548.0,28751.0,0.8316744030243576,0.6423410271099366,0.7248480298622625,42,PubMedBERT,0.17565817380843707,0.007782190574197181
CellLine,remove_surfaceforms_randomly,0.3,2500.0,1419.0,1737.0,1264.0,0.6555269922879178,0.6144578313253012,0.6343283582089553,42,PubMedBERT,0.10633106302548376,0.03681678063575835
Species,remove_surfaceforms_randomly,0.3,5290.0,1567.0,3714.0,1497.0,0.6693396226415095,0.4940807799442896,0.5685096153846153,42,PubMedBERT,0.2641158224665327,-0.035695235647317074
CellLine,remove_surfaceforms_randomly,0.3,2500.0,1419.0,1748.0,1263.0,0.6379468377635197,0.5590361445783133,0.5958904109589042,42,PubMedBERT,0.16048408805407652,-0.025313411589486957
